title:jake_stroop_3redo, start timestamp:1607646849.844407, stop timestamp:1607646902.588573, headset type:EPOCPLUS, headset serial:4A2C14BB, headset firmware:634, channels:120, sampling rate:eeg_128;mot_32;pow_8, samples:6767      , version:2.1, cqMode:0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1607646849.922267,56.000000,0.000000,4177.436035,4175.256348,4199.487305,4181.153809,4187.307617,4188.333496,4197.948730,4195.769043,4194.871582,4196.282227,4186.538574,4206.538574,4202.563965,4196.538574,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,14.000000,0.000000,0.600712,0.107483,-0.791321,0.037476,0.980972,0.081544,-0.295903,-26.617838,-149.687958,-10.916305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.929964,57.000000,0.000000,4181.666504,4180.897461,4198.974121,4195.128418,4202.307617,4187.692383,4196.538574,4199.743652,4198.589844,4216.538574,4197.307617,4215.000000,4213.589844,4202.563965,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.937760,58.000000,0.000000,4188.461426,4199.230957,4205.769043,4207.692383,4201.025879,4190.769043,4197.436035,4205.897461,4205.128418,4221.025879,4202.820313,4213.974121,4218.589844,4206.153809,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,6.694431,1.740934,1.534088,0.593455,0.198494,0.611951,0.632282,0.686370,0.297009,0.500604,0.147985,0.239199,0.148450,0.097954,0.054808,0.970185,0.914191,0.582545,0.488235,0.338097,0.439743,0.656560,0.482667,0.308532,0.382907,0.664393,0.961115,0.225633,0.160537,0.112087,0.786070,1.054339,0.194908,0.189141,0.071469,0.689815,0.621334,0.434007,0.238126,0.124930,0.541106,0.555848,0.733019,0.384830,0.173258,1.319041,0.833810,0.834529,0.581636,0.511658,1.605576,0.585501,0.299712,0.157572,0.081261,0.747425,0.276233,0.221081,0.236139,0.088545,4.730441,0.757151,0.778687,0.436407,0.155353,3.188377,0.571980,0.289701,0.237922,0.125984
1607646849.945556,59.000000,0.000000,4182.820313,4201.153809,4213.717773,4201.153809,4188.205078,4189.615234,4199.743652,4205.384766,4212.948730,4211.153809,4199.743652,4214.230957,4213.717773,4204.871582,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.953352,60.000000,0.000000,4171.922852,4185.769043,4217.820313,4192.948730,4187.692383,4191.538574,4201.666504,4204.743652,4212.179688,4216.922852,4203.205078,4217.307617,4215.384766,4204.102539,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,15.000000,0.000000,0.600526,0.107727,-0.791443,0.037170,0.993179,0.066896,-0.305669,-26.916914,-148.491638,-12.710765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.961148,61.000000,0.000000,4169.487305,4187.948730,4213.589844,4191.282227,4195.384766,4195.512695,4202.179688,4205.512695,4204.615234,4217.436035,4204.871582,4218.205078,4219.102539,4202.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.968944,62.000000,0.000000,4169.615234,4198.461426,4205.000000,4192.051270,4195.769043,4189.102539,4200.384766,4200.641113,4200.897461,4203.205078,4199.358887,4213.333496,4210.769043,4199.230957,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.976740,63.000000,0.000000,4166.025879,4190.128418,4201.538574,4188.333496,4196.922852,4184.230957,4199.102539,4200.512695,4202.820313,4201.410156,4198.717773,4211.666504,4205.128418,4197.436035,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.984536,64.000000,0.000000,4159.102539,4182.948730,4201.153809,4181.153809,4201.794922,4187.051270,4198.333496,4199.743652,4202.692383,4208.333496,4197.436035,4211.410156,4207.563965,4193.717773,2884.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,16.000000,0.000000,0.600585,0.107849,-0.791382,0.037170,0.979019,0.050294,-0.282719,-25.720608,-149.239334,-11.963073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607646849.992232,65.000000,0.000000,4153.333496,4183.974121,4198.974121,4185.256348,4194.871582,4186.410156,4196.794922,4188.333496,4198.077148,4199.358887,4188.205078,4203.846191,4200.897461,4185.641113,2921.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
