title:vishal nback trial 1, start timestamp:1606508274.389012, stop timestamp:1606508332.011227, headset type:EPOCPLUS, headset serial:4A2C14BBFA, headset firmware:634, channels:151, sampling rate:eeg_128;mot_32;pm_0.1;pow_8, samples:7393      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1606508274.466374,100.000000,0.000000,4187.051270,4181.282227,4193.333496,4175.641113,4192.051270,4183.717773,4195.384766,4218.333496,4196.410156,4188.717773,4201.538574,4215.000000,4201.922852,4191.282227,3278.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,25.000000,0.000000,0.704326,-0.056885,-0.677002,-0.205811,1.020035,0.122560,0.003906,-30.655375,-113.350121,21.982147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.474070,101.000000,0.000000,4186.153809,4185.000000,4191.666504,4181.282227,4205.128418,4181.153809,4195.641113,4218.077148,4197.051270,4196.538574,4189.230957,4211.666504,4193.077148,4189.615234,3216.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.481766,102.000000,0.000000,4178.077148,4181.922852,4187.692383,4184.871582,4210.641113,4185.384766,4193.333496,4213.974121,4193.974121,4192.179688,4200.769043,4209.230957,4197.820313,4191.153809,3268.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.489562,103.000000,0.000000,4170.512695,4177.051270,4181.025879,4179.230957,4208.077148,4188.205078,4190.128418,4206.794922,4192.051270,4178.461426,4212.307617,4207.307617,4186.410156,4189.615234,3383.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.497258,104.000000,0.000000,4164.743652,4172.948730,4169.487305,4168.846191,4207.307617,4182.820313,4187.948730,4203.205078,4189.358887,4180.256348,4179.871582,4195.384766,4177.820313,4175.384766,3278.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,26.000000,0.000000,0.704576,-0.057312,-0.676575,-0.206238,1.025406,0.140139,0.002930,-31.253529,-113.499657,21.383993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.504955,105.000000,0.000000,4168.589844,4173.205078,4168.846191,4167.692383,4204.743652,4180.000000,4190.000000,4208.974121,4191.794922,4193.333496,4165.000000,4192.563965,4194.487305,4171.666504,3216.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.512851,106.000000,0.000000,4176.025879,4178.461426,4174.487305,4171.922852,4203.846191,4182.051270,4190.256348,4204.871582,4191.282227,4189.358887,4188.077148,4203.333496,4199.102539,4179.487305,3268.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.520647,107.000000,0.000000,4182.436035,4185.512695,4177.948730,4176.153809,4204.615234,4185.512695,4194.230957,4201.538574,4192.948730,4185.128418,4205.641113,4214.230957,4198.461426,4187.563965,3383.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1606508274.528343,108.000000,0.000000,4182.436035,4183.717773,4180.384766,4176.794922,4199.358887,4182.307617,4196.025879,4212.692383,4198.077148,4192.436035,4207.692383,4216.538574,4210.769043,4192.563965,3278.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,27.000000,0.000000,0.704658,-0.057373,-0.676392,-0.206543,1.013199,0.135744,-0.008301,-31.851683,-112.153809,22.729839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.800546,1.778296,0.959185,0.524116,0.323067,0.615767,0.560602,0.517097,0.191544,0.200819,0.863903,1.310992,0.458373,0.231380,0.190655,0.437413,0.597151,0.475040,0.163518,0.161775,0.564122,0.597892,0.291112,0.414503,0.311455,0.254920,0.321860,0.202695,0.089485,0.080955,0.173761,0.561088,0.187712,0.163673,0.194438,1.738351,1.678420,0.618860,0.344584,0.357480,0.545232,0.751090,0.359148,0.357851,0.411332,1.669259,1.531531,0.906521,0.624409,0.789096,0.953503,1.302172,1.283826,2.398018,2.321422,0.973371,1.346793,0.734137,0.418003,0.399679,1.799224,1.105422,1.709151,1.615135,1.496084,1.748180,1.907820,1.488817,0.667269,0.422076
1606508274.536039,109.000000,0.000000,4175.641113,4177.436035,4180.128418,4176.538574,4199.102539,4179.487305,4191.282227,4219.230957,4196.282227,4191.410156,4208.333496,4216.538574,4204.358887,4190.769043,3216.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
