title:Parker_Stroop_3, start timestamp:1607717717.756915, stop timestamp:1607717779.386462, headset type:EPOCPLUS, headset serial:4A2C14BB, headset firmware:634, channels:120, sampling rate:eeg_128;mot_32;pow_8, samples:7907      , version:2.1, cqMode:0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1607717717.834691,15.000000,0.000000,4176.794922,4172.436035,4186.025879,4265.384766,4187.692383,4201.794922,4186.794922,4197.307617,4191.153809,4201.153809,4184.487305,4183.205078,4199.615234,4199.743652,3378.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.842489,16.000000,0.000000,4169.871582,4168.589844,4182.307617,4245.641113,4187.179688,4200.256348,4186.538574,4198.717773,4195.512695,4196.025879,4190.512695,4173.077148,4196.282227,4192.692383,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,4.000000,0.000000,0.684564,-0.268066,-0.676880,-0.036682,0.958999,-0.332525,-0.049805,-29.159990,-166.436249,-4.486153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.850187,17.000000,0.000000,4167.563965,4170.128418,4185.897461,4249.102539,4190.512695,4200.769043,4188.589844,4200.256348,4190.512695,4203.846191,4186.410156,4172.820313,4198.205078,4192.820313,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.857985,18.000000,0.000000,4175.256348,4181.410156,4188.717773,4264.871582,4193.461426,4191.025879,4186.153809,4192.307617,4190.384766,4208.717773,4185.641113,4181.922852,4210.384766,4197.948730,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.865783,19.000000,0.000000,4181.410156,4183.205078,4186.282227,4255.769043,4191.538574,4189.743652,4182.307617,4185.769043,4196.538574,4205.512695,4189.102539,4179.358887,4213.077148,4196.410156,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.873581,20.000000,0.000000,4175.128418,4172.692383,4186.282227,4240.641113,4190.000000,4213.077148,4186.922852,4196.794922,4198.077148,4208.589844,4190.384766,4179.871582,4202.307617,4198.205078,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,5.000000,0.000000,0.684327,-0.268311,-0.677063,-0.035950,0.951675,-0.346685,-0.057130,-30.356298,-166.884872,-7.177844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.881379,21.000000,0.000000,4170.641113,4166.025879,4184.615234,4246.922852,4188.205078,4208.974121,4186.666504,4202.563965,4195.000000,4208.077148,4187.307617,4186.410156,4199.102539,4200.256348,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.889177,22.000000,0.000000,4178.846191,4169.230957,4183.846191,4252.436035,4184.615234,4179.487305,4184.102539,4198.461426,4192.563965,4201.025879,4187.051270,4185.128418,4211.282227,4198.461426,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.896975,23.000000,0.000000,4185.000000,4167.563965,4187.692383,4243.589844,4185.641113,4180.128418,4195.256348,4210.000000,4193.717773,4200.256348,4189.487305,4185.256348,4216.410156,4198.589844,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607717717.904773,24.000000,0.000000,4186.025879,4168.717773,4190.769043,4246.410156,4188.717773,4203.461426,4208.461426,4223.205078,4198.717773,4209.871582,4192.692383,4190.256348,4215.000000,4200.000000,0.000000,4.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,6.000000,0.000000,0.683665,-0.267822,-0.678040,-0.033691,0.962417,-0.361334,-0.082521,-30.356298,-166.884872,-7.177844,4.593066,2.431988,1.315089,1.242430,0.444465,5.107600,2.293329,1.143203,1.358510,0.457476,3.457953,3.537292,0.780923,0.903670,0.389726,2.199389,2.105891,1.136584,1.045538,0.610204,1.625092,1.283944,0.424085,0.580248,0.422224,0.397697,1.357732,0.497108,1.272058,0.869570,0.845202,2.794120,0.577334,0.889526,0.377614,2.110685,2.622443,2.405266,1.326754,0.615211,0.939125,1.772354,1.584648,0.913467,0.458534,1.759326,2.248886,1.540571,1.020843,0.430591,2.591209,2.512346,1.613124,1.286001,0.441887,1.899902,2.219222,0.462918,0.577956,0.219309,2.142864,3.057988,1.673731,1.299884,0.547806,2.237281,2.029944,1.182887,0.889179,0.356127
